,id,trigger number,was followed,delay,e,n_date,n_hour,n_day,f_date,f_hour,f_day,group,send_time,viewed_time,age,gender,qual
207,11,102,0.0,0,1,2015-06-01,18,Mon,1970-01-01,0,Thu,Daily,18:58:18,0,44.0,Female,Postgraduate degree
208,11,103,0.0,0,1,2015-07-01,20,Wed,1970-01-01,0,Thu,Daily,20:52:01,0,44.0,Female,Postgraduate degree
209,11,104,0.0,0,1,2015-08-01,19,Sat,1970-01-01,0,Thu,Daily,19:23:18,0,44.0,Female,Postgraduate degree
210,11,105,0.0,0,1,2015-09-01,19,Tue,1970-01-01,0,Thu,Daily,19:17:15,0,44.0,Female,Postgraduate degree
211,11,106,0.0,0,1,2015-10-01,19,Thu,1970-01-01,0,Thu,Daily,19:56:29,0,44.0,Female,Postgraduate degree
212,11,107,0.0,0,1,2015-11-01,20,Sun,1970-01-01,0,Thu,Daily,20:41:35,0,44.0,Female,Postgraduate degree
213,11,108,0.0,0,1,2015-12-01,20,Tue,1970-01-01,0,Thu,Daily,20:32:25,0,44.0,Female,Postgraduate degree
214,11,109,0.0,0,1,2015-01-13,19,Tue,1970-01-01,0,Thu,Daily,19:48:19,0,44.0,Female,Postgraduate degree
215,11,110,0.0,0,1,2015-01-14,19,Wed,1970-01-01,0,Thu,Daily,19:00:21,0,44.0,Female,Postgraduate degree
216,11,111,0.0,0,1,2015-01-15,19,Thu,1970-01-01,0,Thu,Daily,19:13:04,0,44.0,Female,Postgraduate degree
217,11,112,0.0,0,1,2015-01-16,20,Fri,1970-01-01,0,Thu,Daily,20:19:20,0,44.0,Female,Postgraduate degree
218,11,113,0.0,0,1,2015-01-17,18,Sat,1970-01-01,0,Thu,Daily,18:39:01,0,44.0,Female,Postgraduate degree
219,11,114,1.0,467,1,2015-01-18,19,Sun,2015-01-18,19,Sun,Daily,19:33:19,19:41:00,44.0,Female,Postgraduate degree
220,11,115,0.0,0,1,2015-01-19,19,Mon,1970-01-01,0,Thu,Daily,19:34:50,0,44.0,Female,Postgraduate degree
221,11,116,0.0,0,1,2015-01-20,20,Tue,1970-01-01,0,Thu,Daily,20:24:09,0,44.0,Female,Postgraduate degree
222,11,117,0.0,0,1,2015-01-21,19,Wed,1970-01-01,0,Thu,Daily,19:05:09,0,44.0,Female,Postgraduate degree
223,11,118,0.0,0,1,2015-01-22,18,Thu,1970-01-01,0,Thu,Daily,18:12:10,0,44.0,Female,Postgraduate degree
224,11,119,0.0,0,1,2015-01-23,20,Fri,1970-01-01,0,Thu,Daily,20:53:51,0,44.0,Female,Postgraduate degree
225,11,120,0.0,0,1,2015-01-24,18,Sat,1970-01-01,0,Thu,Daily,18:42:15,0,44.0,Female,Postgraduate degree
226,11,121,0.0,0,1,2015-01-25,18,Sun,1970-01-01,0,Thu,Daily,18:35:28,0,44.0,Female,Postgraduate degree
227,11,122,0.0,0,1,2015-01-26,19,Mon,1970-01-01,0,Thu,Daily,19:22:20,0,44.0,Female,Postgraduate degree
228,11,123,0.0,0,1,2015-01-27,18,Tue,1970-01-01,0,Thu,Daily,18:17:40,0,44.0,Female,Postgraduate degree
229,11,124,0.0,0,1,2015-01-28,18,Wed,1970-01-01,0,Thu,Daily,18:23:36,0,44.0,Female,Postgraduate degree
230,11,125,0.0,0,1,2015-01-29,18,Thu,1970-01-01,0,Thu,Daily,18:57:54,0,44.0,Female,Postgraduate degree
231,11,126,0.0,0,1,2015-01-30,20,Fri,1970-01-01,0,Thu,Daily,20:31:57,0,44.0,Female,Postgraduate degree
232,11,127,0.0,0,1,2015-01-31,19,Sat,1970-01-01,0,Thu,Daily,19:23:10,0,44.0,Female,Postgraduate degree
233,11,128,0.0,0,1,2015-01-02,19,Fri,1970-01-01,0,Thu,Daily,19:20:53,0,44.0,Female,Postgraduate degree
234,11,129,0.0,0,1,2015-02-02,18,Mon,1970-01-01,0,Thu,Daily,18:04:38,0,44.0,Female,Postgraduate degree
235,11,130,0.0,0,1,2015-03-02,19,Mon,1970-01-01,0,Thu,Daily,19:44:02,0,44.0,Female,Postgraduate degree
236,11,131,0.0,0,1,2015-04-02,18,Thu,1970-01-01,0,Thu,Daily,18:46:38,0,44.0,Female,Postgraduate degree
237,11,132,0.0,0,1,2015-05-02,19,Sat,1970-01-01,0,Thu,Daily,19:16:08,0,44.0,Female,Postgraduate degree
238,11,133,0.0,0,1,2015-06-02,20,Tue,1970-01-01,0,Thu,Daily,20:54:27,0,44.0,Female,Postgraduate degree
239,11,134,0.0,0,1,2015-07-02,18,Thu,1970-01-01,0,Thu,Daily,18:06:13,0,44.0,Female,Postgraduate degree
240,11,135,0.0,0,1,2015-08-02,18,Sun,1970-01-01,0,Thu,Daily,18:28:08,0,44.0,Female,Postgraduate degree
241,11,136,0.0,0,1,2015-09-02,18,Wed,1970-01-01,0,Thu,Daily,18:22:56,0,44.0,Female,Postgraduate degree
242,11,137,0.0,0,1,2015-10-02,20,Fri,1970-01-01,0,Thu,Daily,20:32:23,0,44.0,Female,Postgraduate degree
243,11,138,0.0,0,1,2015-11-02,19,Mon,1970-01-01,0,Thu,Daily,19:58:05,0,44.0,Female,Postgraduate degree
244,11,139,0.0,0,1,2015-12-02,20,Wed,1970-01-01,0,Thu,Daily,20:18:34,0,44.0,Female,Postgraduate degree
245,11,140,0.0,0,1,2015-02-13,20,Fri,1970-01-01,0,Thu,Daily,20:25:35,0,44.0,Female,Postgraduate degree
246,11,141,0.0,0,1,2015-02-14,20,Sat,1970-01-01,0,Thu,Daily,20:51:27,0,44.0,Female,Postgraduate degree
247,11,142,0.0,0,1,2015-02-15,20,Sun,1970-01-01,0,Thu,Daily,20:28:12,0,44.0,Female,Postgraduate degree
248,12,1,1.0,6676,1,2014-07-11,19,Fri,2014-07-11,21,Fri,Occasional,19:50:48,21:42:00,30.0,Female,Postgraduate degree
249,12,2,1.0,13554,1,2014-10-11,18,Sat,2014-10-11,22,Sat,Occasional,18:28:01,22:13:00,30.0,Female,Postgraduate degree
250,12,3,1.0,6761,1,2014-11-13,20,Thu,2014-11-13,22,Thu,Occasional,20:35:05,22:27:00,30.0,Female,Postgraduate degree
251,12,4,0.0,0,1,2014-11-16,18,Sun,1970-01-01,0,Thu,Occasional,18:37:29,0,30.0,Female,Postgraduate degree
252,12,5,0.0,0,1,2014-11-19,18,Wed,1970-01-01,0,Thu,Occasional,18:14:00,0,30.0,Female,Postgraduate degree
253,12,6,1.0,226807,1,2014-11-22,18,Sat,2014-11-25,9,Tue,Occasional,18:02:01,09:02:00,30.0,Female,Postgraduate degree
254,12,7,0.0,0,1,2014-11-25,19,Tue,1970-01-01,0,Thu,Occasional,19:19:13,0,30.0,Female,Postgraduate degree
255,12,8,0.0,0,1,2014-11-28,20,Fri,1970-01-01,0,Thu,Occasional,20:48:45,0,30.0,Female,Postgraduate degree
256,12,9,0.0,0,1,2014-01-12,19,Sun,1970-01-01,0,Thu,Occasional,19:28:00,0,30.0,Female,Postgraduate degree
257,12,10,0.0,0,1,2014-04-12,18,Sat,1970-01-01,0,Thu,Occasional,18:08:09,0,30.0,Female,Postgraduate degree
258,12,11,0.0,0,1,2014-07-12,18,Sat,1970-01-01,0,Thu,Occasional,18:13:30,0,30.0,Female,Postgraduate degree
259,12,12,0.0,0,1,2014-10-12,19,Sun,1970-01-01,0,Thu,Occasional,19:36:35,0,30.0,Female,Postgraduate degree
260,12,13,0.0,0,1,2014-12-14,18,Sun,1970-01-01,0,Thu,Occasional,18:48:10,0,30.0,Female,Postgraduate degree
261,12,14,0.0,0,1,2014-12-17,20,Wed,1970-01-01,0,Thu,Occasional,20:59:26,0,30.0,Female,Postgraduate degree
262,12,15,0.0,0,1,2014-12-20,18,Sat,1970-01-01,0,Thu,Occasional,18:51:14,0,30.0,Female,Postgraduate degree
263,12,16,0.0,0,1,2014-12-23,18,Tue,1970-01-01,0,Thu,Occasional,18:52:24,0,30.0,Female,Postgraduate degree
264,12,17,0.0,0,1,2014-12-26,20,Fri,1970-01-01,0,Thu,Occasional,20:22:27,0,30.0,Female,Postgraduate degree
265,12,18,0.0,0,1,2014-12-29,20,Mon,1970-01-01,0,Thu,Occasional,20:02:07,0,30.0,Female,Postgraduate degree
266,12,19,0.0,0,1,2015-01-01,18,Thu,1970-01-01,0,Thu,Occasional,18:56:48,0,30.0,Female,Postgraduate degree
267,12,20,0.0,0,1,2015-04-01,19,Wed,1970-01-01,0,Thu,Occasional,19:51:54,0,30.0,Female,Postgraduate degree
268,12,21,0.0,0,1,2015-07-01,20,Wed,1970-01-01,0,Thu,Occasional,20:31:15,0,30.0,Female,Postgraduate degree
269,12,22,0.0,0,1,2015-10-01,18,Thu,1970-01-01,0,Thu,Occasional,18:59:25,0,30.0,Female,Postgraduate degree
270,12,23,0.0,0,1,2015-01-13,20,Tue,1970-01-01,0,Thu,Occasional,20:17:36,0,30.0,Female,Postgraduate degree
271,12,24,0.0,0,1,2015-01-16,20,Fri,1970-01-01,0,Thu,Occasional,20:32:54,0,30.0,Female,Postgraduate degree
272,12,25,0.0,0,1,2015-01-19,19,Mon,1970-01-01,0,Thu,Occasional,19:06:55,0,30.0,Female,Postgraduate degree
273,12,26,0.0,0,1,2015-01-22,20,Thu,1970-01-01,0,Thu,Occasional,20:50:56,0,30.0,Female,Postgraduate degree
274,12,27,0.0,0,1,2015-01-25,20,Sun,1970-01-01,0,Thu,Occasional,20:33:44,0,30.0,Female,Postgraduate degree
275,12,28,0.0,0,1,2015-01-28,18,Wed,1970-01-01,0,Thu,Occasional,18:26:20,0,30.0,Female,Postgraduate degree
276,12,29,0.0,0,1,2015-01-31,18,Sat,1970-01-01,0,Thu,Occasional,18:38:02,0,30.0,Female,Postgraduate degree
277,12,30,0.0,0,1,2015-03-02,20,Mon,1970-01-01,0,Thu,Occasional,20:42:59,0,30.0,Female,Postgraduate degree
278,12,31,0.0,0,1,2015-06-02,19,Tue,1970-01-01,0,Thu,Occasional,19:45:30,0,30.0,Female,Postgraduate degree
279,12,32,0.0,0,1,2015-09-02,20,Wed,1970-01-01,0,Thu,Occasional,20:41:01,0,30.0,Female,Postgraduate degree
280,12,33,0.0,0,1,2015-12-02,18,Wed,1970-01-01,0,Thu,Occasional,18:34:12,0,30.0,Female,Postgraduate degree
281,12,34,0.0,0,1,2015-02-15,20,Sun,1970-01-01,0,Thu,Occasional,20:03:01,0,30.0,Female,Postgraduate degree
282,14,1,1.0,3038,1,2014-09-25,20,Thu,2014-09-25,21,Thu,Occasional,20:15:00,21:05:00,35.0,Female,A levels or similar
283,14,2,1.0,20,1,2014-09-28,20,Sun,2014-09-28,20,Sun,Occasional,20:31:40,20:32:00,35.0,Female,A levels or similar
284,14,3,1.0,1536,1,2014-01-10,19,Fri,2014-01-10,19,Fri,Occasional,19:31:00,19:56:00,35.0,Female,A levels or similar
285,14,4,1.0,325,1,2014-04-10,19,Thu,2014-04-10,19,Thu,Occasional,19:36:01,19:41:00,35.0,Female,A levels or similar
286,14,5,1.0,21323,1,2014-07-10,18,Thu,2014-08-10,0,Sun,Occasional,18:14:01,00:09:00,35.0,Female,A levels or similar
287,14,6,1.0,5571,1,2014-10-10,19,Fri,2014-10-10,21,Fri,Occasional,19:45:01,21:17:00,35.0,Female,A levels or similar
288,14,7,1.0,5825,1,2014-10-13,20,Mon,2014-10-13,22,Mon,Occasional,20:51:02,22:28:00,35.0,Female,A levels or similar
289,14,8,1.0,1357,1,2014-10-16,20,Thu,2014-10-16,20,Thu,Occasional,20:24:02,20:46:00,35.0,Female,A levels or similar
290,14,9,1.0,73,1,2014-10-19,20,Sun,2014-10-19,20,Sun,Occasional,20:25:01,20:26:00,35.0,Female,A levels or similar
291,14,10,0.0,0,1,2014-10-22,20,Wed,1970-01-01,0,Thu,Occasional,20:34:01,0,35.0,Female,A levels or similar
292,14,11,1.0,18099,1,2014-10-25,18,Sat,2014-10-25,23,Sat,Occasional,18:30:01,23:31:00,35.0,Female,A levels or similar
293,14,12,1.0,5079,1,2014-10-28,18,Tue,2014-10-28,19,Tue,Occasional,18:06:01,19:30:00,35.0,Female,A levels or similar
294,14,13,0.0,0,1,2014-10-31,20,Fri,1970-01-01,0,Thu,Occasional,20:48:01,0,35.0,Female,A levels or similar
295,14,14,0.0,0,1,2014-03-11,20,Tue,1970-01-01,0,Thu,Occasional,20:27:01,0,35.0,Female,A levels or similar
296,14,15,0.0,0,1,2014-06-11,19,Wed,1970-01-01,0,Thu,Occasional,19:24:01,0,35.0,Female,A levels or similar
297,14,16,1.0,42834,1,2014-09-11,20,Thu,2014-10-11,8,Sat,Occasional,20:58:01,08:51:00,35.0,Female,A levels or similar
298,14,17,0.0,0,1,2014-12-11,20,Thu,1970-01-01,0,Thu,Occasional,20:32:01,0,35.0,Female,A levels or similar
299,14,18,0.0,0,1,2014-11-15,18,Sat,1970-01-01,0,Thu,Occasional,18:51:01,0,35.0,Female,A levels or similar
300,14,19,0.0,0,1,2014-11-18,19,Tue,1970-01-01,0,Thu,Occasional,19:19:01,0,35.0,Female,A levels or similar
301,14,20,1.0,57843,1,2014-11-21,19,Fri,2014-11-22,11,Sat,Occasional,19:20:01,11:24:00,35.0,Female,A levels or similar
302,14,21,0.0,0,1,2014-11-24,19,Mon,1970-01-01,0,Thu,Occasional,19:57:05,0,35.0,Female,A levels or similar
303,14,22,1.0,15178,1,2014-11-27,19,Thu,2014-11-27,23,Thu,Occasional,19:31:54,23:44:00,35.0,Female,A levels or similar
304,14,23,1.0,29,1,2014-11-30,20,Sun,2014-11-30,20,Sun,Occasional,20:56:01,20:56:00,35.0,Female,A levels or similar
305,14,24,0.0,0,1,2014-03-12,19,Wed,1970-01-01,0,Thu,Occasional,19:39:01,0,35.0,Female,A levels or similar
306,14,25,0.0,0,1,2014-06-12,20,Thu,1970-01-01,0,Thu,Occasional,20:47:01,0,35.0,Female,A levels or similar
307,14,26,0.0,0,1,2014-09-12,19,Fri,1970-01-01,0,Thu,Occasional,19:44:01,0,35.0,Female,A levels or similar
308,14,27,0.0,0,1,2014-12-12,18,Fri,1970-01-01,0,Thu,Occasional,18:35:01,0,35.0,Female,A levels or similar
309,14,28,0.0,0,1,2014-12-15,20,Mon,1970-01-01,0,Thu,Occasional,20:44:01,0,35.0,Female,A levels or similar
310,14,29,1.0,3836,1,2014-12-18,20,Thu,2014-12-18,21,Thu,Occasional,20:33:01,21:36:00,35.0,Female,A levels or similar
311,14,30,1.0,1968,1,2014-12-21,18,Sun,2014-12-21,18,Sun,Occasional,18:11:01,18:43:00,35.0,Female,A levels or similar
312,14,31,0.0,0,1,2014-12-24,19,Wed,1970-01-01,0,Thu,Occasional,19:38:02,0,35.0,Female,A levels or similar
313,14,32,1.0,8,1,2014-12-27,19,Sat,2014-12-27,19,Sat,Occasional,19:44:01,19:44:00,35.0,Female,A levels or similar
314,14,33,0.0,0,1,2014-12-30,20,Tue,1970-01-01,0,Thu,Occasional,20:22:02,0,35.0,Female,A levels or similar
315,14,34,0.0,0,1,2015-02-01,20,Sun,1970-01-01,0,Thu,Occasional,20:27:01,0,35.0,Female,A levels or similar
316,14,35,1.0,1881,1,2015-05-01,19,Fri,2015-05-01,20,Fri,Occasional,19:38:01,20:09:00,35.0,Female,A levels or similar
317,14,36,1.0,2572,1,2015-08-01,18,Sat,2015-08-01,19,Sat,Occasional,18:45:01,19:27:00,35.0,Female,A levels or similar
318,14,37,1.0,375,1,2015-11-01,19,Sun,2015-11-01,19,Sun,Occasional,19:37:00,19:43:00,35.0,Female,A levels or similar
319,14,38,0.0,0,1,2015-01-14,18,Wed,1970-01-01,0,Thu,Occasional,18:26:00,0,35.0,Female,A levels or similar
320,14,39,1.0,52269,1,2015-01-17,20,Sat,2015-01-18,11,Sun,Occasional,20:32:00,11:03:00,35.0,Female,A levels or similar
321,14,40,1.0,6640,1,2015-01-20,19,Tue,2015-01-20,21,Tue,Occasional,19:33:00,21:23:00,35.0,Female,A levels or similar
322,14,41,1.0,71066,1,2015-01-23,19,Fri,2015-01-24,15,Sat,Occasional,19:41:01,15:25:00,35.0,Female,A levels or similar
323,14,42,1.0,56291,1,2015-01-26,18,Mon,2015-01-27,9,Tue,Occasional,18:18:01,09:56:00,35.0,Female,A levels or similar
324,14,43,0.0,0,1,2015-01-29,18,Thu,1970-01-01,0,Thu,Occasional,18:53:00,0,35.0,Female,A levels or similar
325,14,44,1.0,16,1,2015-01-02,18,Fri,2015-01-02,18,Fri,Occasional,18:45:00,18:45:00,35.0,Female,A levels or similar
326,14,45,1.0,44974,1,2015-04-02,20,Thu,2015-05-02,9,Sat,Occasional,20:56:01,09:25:00,35.0,Female,A levels or similar
327,14,46,0.0,0,1,2015-07-02,20,Thu,1970-01-01,0,Thu,Occasional,20:31:00,0,35.0,Female,A levels or similar
328,16,1,0.0,0,1,2014-10-18,15,Sat,1970-01-01,0,Thu,Intelligent,15:22:45,0,44.0,Male,A levels or similar
329,16,2,0.0,0,1,2014-10-19,14,Sun,1970-01-01,0,Thu,Intelligent,14:08:50,0,44.0,Male,A levels or similar
330,16,3,0.0,0,1,2014-10-21,14,Tue,1970-01-01,0,Thu,Intelligent,14:58:34,0,44.0,Male,A levels or similar
331,17,1,0.0,0,1,2014-09-25,11,Thu,1970-01-01,0,Thu,Intelligent,11:30:16,0,39.0,Female,Degree
332,17,2,0.0,0,1,2014-09-25,16,Thu,1970-01-01,0,Thu,Intelligent,16:24:18,0,39.0,Female,Degree
333,17,3,0.0,0,1,2014-09-27,19,Sat,1970-01-01,0,Thu,Intelligent,19:10:17,0,39.0,Female,Degree
334,17,4,0.0,0,1,2014-09-29,19,Mon,1970-01-01,0,Thu,Intelligent,19:30:12,0,39.0,Female,Degree
335,17,5,0.0,0,1,2014-02-10,15,Mon,1970-01-01,0,Thu,Intelligent,15:02:10,0,39.0,Female,Degree
336,17,6,0.0,0,1,2014-05-10,10,Sat,1970-01-01,0,Thu,Intelligent,10:46:40,0,39.0,Female,Degree
337,17,7,1.0,1311,1,2014-07-10,12,Thu,2014-07-10,13,Thu,Intelligent,12:41:06,13:02:00,39.0,Female,Degree
338,17,8,0.0,0,1,2014-09-10,16,Wed,1970-01-01,0,Thu,Intelligent,16:44:58,0,39.0,Female,Degree
339,17,9,0.0,0,1,2014-11-10,22,Mon,1970-01-01,0,Thu,Intelligent,22:13:01,0,39.0,Female,Degree
340,17,10,0.0,0,1,2014-10-14,9,Tue,1970-01-01,0,Thu,Intelligent,09:11:14,0,39.0,Female,Degree
341,17,11,0.0,0,1,2014-10-16,14,Thu,1970-01-01,0,Thu,Intelligent,14:34:09,0,39.0,Female,Degree
342,17,12,0.0,0,1,2014-10-25,17,Sat,1970-01-01,0,Thu,Intelligent,17:37:17,0,39.0,Female,Degree
343,17,13,1.0,473,1,2014-10-27,20,Mon,2014-10-27,20,Mon,Intelligent,20:02:29,20:10:00,39.0,Female,Degree
344,17,14,0.0,0,1,2014-10-28,9,Tue,1970-01-01,0,Thu,Intelligent,09:09:40,0,39.0,Female,Degree
345,17,15,0.0,0,1,2014-10-28,13,Tue,1970-01-01,0,Thu,Intelligent,13:21:41,0,39.0,Female,Degree
346,17,16,0.0,0,1,2014-10-28,17,Tue,1970-01-01,0,Thu,Intelligent,17:33:42,0,39.0,Female,Degree
347,17,17,0.0,0,1,2014-10-29,11,Wed,1970-01-01,0,Thu,Intelligent,11:41:14,0,39.0,Female,Degree
348,17,18,0.0,0,1,2014-10-29,18,Wed,1970-01-01,0,Thu,Intelligent,18:20:17,0,39.0,Female,Degree
349,17,19,1.0,78,1,2014-10-30,18,Thu,2014-10-30,18,Thu,Intelligent,18:11:08,18:12:00,39.0,Female,Degree
350,17,20,0.0,0,1,2014-10-30,22,Thu,1970-01-01,0,Thu,Intelligent,22:11:09,0,39.0,Female,Degree
351,17,21,0.0,0,1,2014-10-31,9,Fri,1970-01-01,0,Thu,Intelligent,09:53:09,0,39.0,Female,Degree
352,17,22,0.0,0,1,2014-10-31,14,Fri,1970-01-01,0,Thu,Intelligent,14:05:10,0,39.0,Female,Degree
353,17,23,0.0,0,1,2014-10-31,18,Fri,1970-01-01,0,Thu,Intelligent,18:17:11,0,39.0,Female,Degree
354,17,24,0.0,0,1,2014-01-11,10,Sat,1970-01-01,0,Thu,Intelligent,10:29:36,0,39.0,Female,Degree
355,17,25,0.0,0,1,2014-01-11,18,Sat,1970-01-01,0,Thu,Intelligent,18:11:39,0,39.0,Female,Degree
356,17,26,0.0,0,1,2014-02-11,12,Tue,1970-01-01,0,Thu,Intelligent,12:09:30,0,39.0,Female,Degree
357,17,27,0.0,0,1,2014-02-11,18,Tue,1970-01-01,0,Thu,Intelligent,18:06:32,0,39.0,Female,Degree
358,17,28,0.0,0,1,2014-02-11,23,Tue,1970-01-01,0,Thu,Intelligent,23:00:34,0,39.0,Female,Degree
359,17,29,0.0,0,1,2014-03-11,10,Tue,1970-01-01,0,Thu,Intelligent,10:52:42,0,39.0,Female,Degree
360,17,30,0.0,0,1,2014-03-11,15,Tue,1970-01-01,0,Thu,Intelligent,15:04:43,0,39.0,Female,Degree
361,17,31,0.0,0,1,2014-03-11,20,Tue,1970-01-01,0,Thu,Intelligent,20:19:45,0,39.0,Female,Degree
362,17,32,0.0,0,1,2014-04-11,9,Fri,1970-01-01,0,Thu,Intelligent,09:16:51,0,39.0,Female,Degree
363,17,33,0.0,0,1,2014-04-11,13,Fri,1970-01-01,0,Thu,Intelligent,13:28:52,0,39.0,Female,Degree
364,17,34,0.0,0,1,2014-04-11,18,Fri,1970-01-01,0,Thu,Intelligent,18:01:54,0,39.0,Female,Degree
365,17,35,0.0,0,1,2014-05-11,18,Sun,1970-01-01,0,Thu,Intelligent,18:11:01,0,39.0,Female,Degree
366,17,36,0.0,0,1,2014-05-11,22,Sun,1970-01-01,0,Thu,Intelligent,22:44:04,0,39.0,Female,Degree
367,17,37,0.0,0,1,2014-06-11,9,Wed,1970-01-01,0,Thu,Intelligent,09:32:09,0,39.0,Female,Degree
368,17,38,0.0,0,1,2014-06-11,14,Wed,1970-01-01,0,Thu,Intelligent,14:26:11,0,39.0,Female,Degree
369,17,39,0.0,0,1,2014-06-11,18,Wed,1970-01-01,0,Thu,Intelligent,18:38:13,0,39.0,Female,Degree
370,17,40,0.0,0,1,2014-07-11,11,Fri,1970-01-01,0,Thu,Intelligent,11:27:04,0,39.0,Female,Degree
371,17,41,0.0,0,1,2014-07-11,17,Fri,1970-01-01,0,Thu,Intelligent,17:03:06,0,39.0,Female,Degree
372,17,42,0.0,0,1,2014-07-11,21,Fri,1970-01-01,0,Thu,Intelligent,21:15:07,0,39.0,Female,Degree
373,17,43,0.0,0,1,2014-08-11,11,Mon,1970-01-01,0,Thu,Intelligent,11:06:19,0,39.0,Female,Degree
374,17,44,0.0,0,1,2014-08-11,15,Mon,1970-01-01,0,Thu,Intelligent,15:18:21,0,39.0,Female,Degree
375,17,45,0.0,0,1,2014-08-11,20,Mon,1970-01-01,0,Thu,Intelligent,20:12:23,0,39.0,Female,Degree
376,17,46,0.0,0,1,2014-09-11,13,Thu,1970-01-01,0,Thu,Intelligent,13:30:29,0,39.0,Female,Degree
377,17,47,0.0,0,1,2014-09-11,18,Thu,1970-01-01,0,Thu,Intelligent,18:03:31,0,39.0,Female,Degree
378,17,48,0.0,0,1,2014-10-11,9,Sat,1970-01-01,0,Thu,Intelligent,09:23:33,0,39.0,Female,Degree
379,17,49,0.0,0,1,2014-10-11,17,Sat,1970-01-01,0,Thu,Intelligent,17:26:36,0,39.0,Female,Degree
380,17,50,0.0,0,1,2014-11-11,12,Tue,1970-01-01,0,Thu,Intelligent,12:41:41,0,39.0,Female,Degree
381,17,51,0.0,0,1,2014-11-11,18,Tue,1970-01-01,0,Thu,Intelligent,18:17:43,0,39.0,Female,Degree
382,17,52,0.0,0,1,2014-12-11,11,Thu,1970-01-01,0,Thu,Intelligent,11:35:33,0,39.0,Female,Degree
383,17,53,0.0,0,1,2014-12-11,18,Thu,1970-01-01,0,Thu,Intelligent,18:14:36,0,39.0,Female,Degree
384,17,54,0.0,0,1,2014-11-13,18,Thu,1970-01-01,0,Thu,Intelligent,18:15:29,0,39.0,Female,Degree
385,17,55,0.0,0,1,2014-11-14,16,Fri,1970-01-01,0,Thu,Intelligent,16:35:25,0,39.0,Female,Degree
386,17,56,0.0,0,1,2014-11-14,20,Fri,1970-01-01,0,Thu,Intelligent,20:47:27,0,39.0,Female,Degree
387,17,57,0.0,0,1,2014-11-15,18,Sat,1970-01-01,0,Thu,Intelligent,18:08:48,0,39.0,Female,Degree
388,17,58,1.0,18,1,2014-11-16,17,Sun,2014-11-16,17,Sun,Intelligent,17:32:11,17:32:00,39.0,Female,Degree
389,17,59,0.0,0,1,2014-11-18,19,Tue,1970-01-01,0,Thu,Intelligent,19:44:02,0,39.0,Female,Degree
390,17,60,0.0,0,1,2014-11-21,11,Fri,1970-01-01,0,Thu,Intelligent,11:42:32,0,39.0,Female,Degree
391,17,61,0.0,0,1,2014-11-23,14,Sun,1970-01-01,0,Thu,Intelligent,14:19:18,0,39.0,Female,Degree
392,17,62,0.0,0,1,2014-11-25,16,Tue,1970-01-01,0,Thu,Intelligent,16:01:24,0,39.0,Female,Degree
393,17,63,0.0,0,1,2014-11-28,13,Fri,1970-01-01,0,Thu,Intelligent,13:45:40,0,39.0,Female,Degree
394,17,64,0.0,0,1,2014-11-30,14,Sun,1970-01-01,0,Thu,Intelligent,14:48:39,0,39.0,Female,Degree
395,17,65,0.0,0,1,2014-03-12,11,Wed,1970-01-01,0,Thu,Intelligent,11:01:48,0,39.0,Female,Degree
396,17,66,0.0,0,1,2014-05-12,13,Mon,1970-01-01,0,Thu,Intelligent,13:32:29,0,39.0,Female,Degree
397,17,67,0.0,0,1,2014-07-12,14,Sat,1970-01-01,0,Thu,Intelligent,14:54:10,0,39.0,Female,Degree
398,17,68,0.0,0,1,2014-10-12,15,Sun,1970-01-01,0,Thu,Intelligent,15:38:41,0,39.0,Female,Degree
399,17,69,0.0,0,1,2014-12-12,18,Fri,1970-01-01,0,Thu,Intelligent,18:01:49,0,39.0,Female,Degree
400,17,70,0.0,0,1,2014-12-14,19,Sun,1970-01-01,0,Thu,Intelligent,19:07:02,0,39.0,Female,Degree
401,17,71,0.0,0,1,2014-12-17,13,Wed,1970-01-01,0,Thu,Intelligent,13:03:17,0,39.0,Female,Degree
402,17,72,0.0,0,1,2014-12-19,14,Fri,1970-01-01,0,Thu,Intelligent,14:39:52,0,39.0,Female,Degree
403,17,73,0.0,0,1,2014-12-21,16,Sun,1970-01-01,0,Thu,Intelligent,16:50:38,0,39.0,Female,Degree
404,17,74,0.0,0,1,2014-12-23,18,Tue,1970-01-01,0,Thu,Intelligent,18:59:42,0,39.0,Female,Degree
405,17,75,0.0,0,1,2014-12-26,21,Fri,1970-01-01,0,Thu,Intelligent,21:23:28,0,39.0,Female,Degree
406,17,76,0.0,0,1,2014-12-29,20,Mon,1970-01-01,0,Thu,Intelligent,20:31:14,0,39.0,Female,Degree
407,17,77,0.0,0,1,2015-01-01,10,Thu,1970-01-01,0,Thu,Intelligent,10:59:27,0,39.0,Female,Degree
408,17,78,0.0,0,1,2015-03-01,12,Sun,1970-01-01,0,Thu,Intelligent,12:29:53,0,39.0,Female,Degree
409,17,79,0.0,0,1,2015-05-01,13,Fri,1970-01-01,0,Thu,Intelligent,13:26:18,0,39.0,Female,Degree
410,17,80,0.0,0,1,2015-07-01,14,Wed,1970-01-01,0,Thu,Intelligent,14:40:20,0,39.0,Female,Degree
411,17,81,0.0,0,1,2015-10-01,13,Thu,1970-01-01,0,Thu,Intelligent,13:58:48,0,39.0,Female,Degree
412,17,82,0.0,0,1,2015-12-01,19,Tue,1970-01-01,0,Thu,Intelligent,19:33:05,0,39.0,Female,Degree
