id,activity id,page,activity type,status,time,status,time,seconds on page,session number,time since last log
8,WalkTry,Walking with awareness - Try it out,info,start,10-10-14 22:54:53.711,complete,10-10-14 22:55:06.394,13,2,0.05
8,WalkRate,Rate walking with awareness,survey,start,10-10-14 22:55:06.445,back,10-10-14 22:55:09.869,3,2,0.05
8,WalkTry,Walking with awareness - Try it out,info,start,10-10-14 22:55:09.906,back,10-10-14 22:55:11.405,2,2,0.04
8,WalkAbout,Walking with awareness - Desciption,info,start,10-10-14 22:55:11.437,back,10-10-14 22:55:12.220,1,2,0.03
8,CWOAbout,About Connect With Others,info,start,10-10-14 22:55:14.117,,,0,2,1.90
8,CWOAbout,About Connect With Others,info,start,10-10-14 22:55:14.400,complete,10-10-14 22:55:35.341,21,2,0.28
8,CWOPlanner,Your Plans,planner,start,10-10-14 22:55:36.058,back,10-10-14 22:55:44.321,8,2,0.72
8,CWOAbout,About Connect With Others,info,start,10-10-14 22:55:44.420,back,10-10-14 22:55:46.308,2,2,0.10
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,10-10-14 22:55:47.725,,,0,2,1.42
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,10-10-14 22:55:48.011,complete,10-10-14 22:55:57.572,9,2,0.29
8,BreatheTry,3 Minute Breathing Space - Try it out,info,start,10-10-14 22:55:57.619,complete,10-10-14 22:56:09.199,12,2,0.05
8,BreatheRate,Rate 3 Minute Breathing Space,survey,start,10-10-14 22:56:09.243,back,10-10-14 22:56:11.479,2,2,0.04
8,BreatheTry,3 Minute Breathing Space - Try it out,info,start,10-10-14 22:56:11.517,back,10-10-14 22:56:12.396,1,2,0.04
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,10-10-14 22:56:12.439,back,10-10-14 22:56:34.019,22,2,0.04
8,KindAbout,Self Kindness - Desciption,info,start,10-10-14 22:56:35.690,,,0,2,1.67
8,KindAbout,Self Kindness - Desciption,info,start,10-10-14 22:56:35.932,complete,10-10-14 22:57:04.151,29,2,0.24
8,KindTry1,Self Kindness - Try it out,info,start,10-10-14 22:57:04.201,back,10-10-14 22:57:46.369,42,2,0.05
8,KindAbout,Self Kindness - Desciption,info,start,10-10-14 22:57:46.416,back,10-10-14 22:57:47.611,1,2,0.05
8,breathe msg 1 label,breathe_msg_1_label,info,start,11-10-14 20:30:12.007,,,0,3,77544.40
8,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,11-10-14 20:30:12.194,,,0,3,0.19
8,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,20-10-14 18:20:32.995,,,0,4,769820.80
8,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,20-10-14 18:20:33.176,complete,20-10-14 18:20:36.125,3,4,0.18
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,20-10-14 18:20:36.201,,,0,4,0.08
8,positive_unlock_FromNotif,positive_unlock_label,sequence,start,20-10-14 18:20:36.402,,,0,4,0.20
8,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,04-11-14 20:57:06.945,,,0,5,1308990.54
8,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,04-11-14 20:57:07.164,complete,04-11-14 20:57:21.877,14,5,0.22
8,PositiveAbout,About Positive Thinking,info,start,04-11-14 20:57:21.959,,,0,5,0.08
8,PositiveAbout,About Positive Thinking,info,start,04-11-14 20:57:22.164,complete,04-11-14 20:57:33.003,11,5,0.20
8,PositivePlanner,Your Positive Thoughts,planner,start,04-11-14 20:57:33.113,complete,04-11-14 20:58:00.370,27,5,0.11
8,PositiveKeepTrack,Positive Thinking Keep track,info,start,04-11-14 20:58:00.451,complete,04-11-14 20:58:07.392,7,5,0.08
8,PositiveRate,Positive Thinking Rate,survey,start,04-11-14 20:58:07.459,complete,04-11-14 20:58:10.043,3,5,0.07
8,ToolUnlockAlert,Tool Unlocked,info,start,04-11-14 20:58:10.345,,,0,5,0.30
8,ToolUnlockAlert,Tool Unlocked,info,start,04-11-14 20:58:10.392,complete,04-11-14 20:58:14.028,4,5,0.05
8,kind msg 1 label,kind_msg_1_label,info,start,20-11-14 19:41:25.061,,,0,6,1377791.03
8,kind_FromNotif,kind_label,sequence,start,20-11-14 19:41:25.243,,,0,6,0.18
8,kind msg 1 label,kind_msg_1_label,info,start,01-12-14 00:52:24.448,,,0,7,882659.21
8,kind msg 1 label,kind_msg_1_label,info,start,01-12-14 00:52:24.652,complete,01-12-14 00:52:31.231,7,7,0.20
8,KindAbout,Self Kindness - Desciption,info,start,01-12-14 00:52:32.710,,,0,7,1.48
8,KindAbout,Self Kindness - Desciption,info,start,01-12-14 00:52:32.934,complete,01-12-14 00:52:49.733,17,7,0.22
8,KindTry1,Self Kindness - Try it out,info,start,01-12-14 00:52:49.800,complete,01-12-14 00:53:23.096,34,7,0.07
8,KindTry2,Self Kindness - Try it out,info,start,01-12-14 00:53:23.164,complete,01-12-14 00:53:46.349,23,7,0.07
8,KindRate,Rate Self Kindness,survey,start,01-12-14 00:53:46.426,complete,01-12-14 00:53:48.874,2,7,0.08
8,ToolUnlockAlert,Tool Unlocked,info,start,01-12-14 00:53:49.252,,,0,7,0.38
8,ToolUnlockAlert,Tool Unlocked,info,start,01-12-14 00:53:49.332,complete,01-12-14 00:53:52.773,3,7,0.08
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,01-12-14 00:54:01.705,,,0,7,8.93
8,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,01-12-14 00:54:01.925,complete,01-12-14 00:54:07.647,6,7,0.22
8,kind_FromNotif,kind_label,sequence,start,01-12-14 00:54:07.734,,,0,7,0.09
8,kind msg 1 label,kind_msg_1_label,info,start,04-12-14 18:58:44.609,,,0,8,324276.88
8,kind_FromNotif,kind_label,sequence,start,04-12-14 18:58:44.941,,,0,8,0.33
8,kind msg 1 label,kind_msg_1_label,info,start,31-12-14 17:57:01.347,,,0,9,2329096.41
8,kind msg 2 label,kind_msg_2_label,info,start,31-12-14 17:57:01.577,complete,31-12-14 17:57:13.348,12,9,0.23
8,KindAbout,Self Kindness - Desciption,info,start,31-12-14 17:57:13.990,,,0,9,0.64
8,KindAbout,Self Kindness - Desciption,info,start,31-12-14 17:57:14.220,complete,31-12-14 17:57:26.978,12,9,0.23
8,KindTry1,Self Kindness - Try it out,info,start,31-12-14 17:57:27.045,complete,31-12-14 17:57:30.492,3,9,0.07
9,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,05-11-14 12:58:37.116,,,0,1,0.00
9,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,05-11-14 12:58:37.496,back,05-11-14 12:58:41.703,4,1,0.38
9,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,05-11-14 12:59:04.878,,,0,1,23.17
9,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,05-11-14 12:59:04.967,,,0,1,0.09
9,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,05-11-14 12:59:05.756,complete,05-11-14 13:00:08.585,63,1,0.79
9,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,05-11-14 13:00:08.647,complete,05-11-14 13:00:36.077,28,1,0.06
9,WalkSequence,Walking With Awareness,sequence,start,05-11-14 13:00:42.848,,,0,1,6.77
9,WalkAbout,Walking with awareness - Desciption,info,start,05-11-14 13:00:49.337,,,0,1,6.49
9,WalkAbout,Walking with awareness - Desciption,info,start,05-11-14 13:00:50.047,complete,05-11-14 13:00:56.128,6,1,0.71
9,WalkTry,Walking with awareness - Try it out,info,start,05-11-14 13:00:56.248,back,05-11-14 13:01:17.321,21,1,0.12
9,WalkAbout,Walking with awareness - Desciption,info,start,05-11-14 13:01:17.366,back,05-11-14 13:01:19.698,2,1,0.04
9,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,05-11-14 13:01:21.338,,,0,1,1.64
9,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,05-11-14 13:01:21.806,complete,05-11-14 13:01:25.764,4,1,0.47
9,BreatheTry,3 Minute Breathing Space - Try it out,info,start,05-11-14 13:01:25.979,complete,05-11-14 13:01:34.569,9,1,0.22
9,BreatheRate,Rate 3 Minute Breathing Space,survey,start,05-11-14 13:01:34.607,back,05-11-14 13:01:36.752,2,1,0.04
9,breathe_FromNotif,breathe_label,sequence,start,05-11-14 13:01:36.827,,,0,1,0.07
9,breathe msg 1 label,breathe_msg_1_label,info,start,06-11-14 07:57:14.970,,,0,2,68138.14
10,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,03-09-14 20:18:50.273,,,0,1,0.00
10,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,03-09-14 20:18:50.471,complete,03-09-14 20:19:03.743,13,1,0.20
10,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,03-09-14 20:19:03.781,complete,03-09-14 20:19:33.175,30,1,0.04
10,Settings,Settings,settings,start,03-09-14 20:19:38.795,,,0,1,5.62
10,ToolsMenu,Tools,menu,start,03-09-14 20:20:04.402,,,0,1,25.61
10,CWOSequence,Connect With Others,sequence,start,03-09-14 20:20:07.090,,,0,1,2.69
10,CWOAbout,About Connect With Others,info,start,03-09-14 20:20:10.538,,,0,1,3.45
10,CWOAbout,About Connect With Others,info,start,03-09-14 20:20:10.718,complete,03-09-14 20:20:22.686,12,1,0.18
10,CWOPlanner,Your Plans,planner,start,03-09-14 20:20:22.744,back,03-09-14 20:20:26.099,4,1,0.06
10,CWOAbout,About Connect With Others,info,start,03-09-14 20:20:26.153,back,03-09-14 20:20:27.541,1,1,0.05
10,KindAbout,Self Kindness - Desciption,info,start,03-09-14 20:20:31.690,,,0,1,4.15
10,KindAbout,Self Kindness - Desciption,info,start,03-09-14 20:20:31.879,complete,03-09-14 20:20:38.307,7,1,0.19
10,KindTry1,Self Kindness - Try it out,info,start,03-09-14 20:20:38.371,back,03-09-14 20:20:45.757,7,1,0.06
10,KindAbout,Self Kindness - Desciption,info,start,03-09-14 20:20:45.785,back,03-09-14 20:20:46.710,1,1,0.03
10,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,03-09-14 20:20:48.168,,,0,1,1.46
10,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,03-09-14 20:20:48.326,back,03-09-14 20:20:52.375,4,1,0.16
10,CWOSequence,Connect With Others,sequence,start,04-09-14 08:52:07.599,,,0,2,45075.22
10,CWOAbout,About Connect With Others,info,start,04-09-14 08:52:09.495,,,0,2,1.90
10,CWOAbout,About Connect With Others,info,start,04-09-14 08:52:09.746,complete,04-09-14 08:52:14.339,5,2,0.25
10,Settings,Settings,settings,start,04-09-14 08:52:14.407,,,0,2,0.07
10,About,About,info,start,04-09-14 21:00:19.145,,,0,3,43684.74
10,About,About,info,start,04-09-14 21:00:29.775,complete,04-09-14 21:00:40.547,11,3,10.63
10,KindSequence,Self Kindness,sequence,start,04-09-14 21:00:42.136,,,0,3,1.59
10,KindAbout,Self Kindness - Desciption,info,start,04-09-14 21:00:45.647,,,0,3,3.51
10,KindAbout,Self Kindness - Desciption,info,start,04-09-14 21:00:45.800,complete,04-09-14 21:01:02.381,17,3,0.15
10,KindTry1,Self Kindness - Try it out,info,start,04-09-14 21:01:02.418,complete,04-09-14 21:01:33.536,31,3,0.04
10,KindTry2,Self Kindness - Try it out,info,start,04-09-14 21:01:33.585,complete,04-09-14 21:01:46.867,13,3,0.05
10,KindRate,Rate Self Kindness,survey,start,04-09-14 21:01:46.909,complete,04-09-14 21:01:50.982,4,3,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:01:51.218,,,0,3,0.24
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:01:51.244,complete,04-09-14 21:01:56.396,5,3,0.03
10,EnjoyAbout,About Enjoyable Moments,info,start,04-09-14 21:02:00.623,,,0,3,4.23
10,EnjoyAbout,About Enjoyable Moments,info,start,04-09-14 21:02:00.854,complete,04-09-14 21:02:06.812,6,3,0.23
10,EnjoyPlanner,Enjoyable Moments Plans,planner,start,04-09-14 21:02:06.894,complete,04-09-14 21:02:32.308,26,3,0.08
10,EnjoyKeepTrack,Enjoyable Moments Keep track,info,start,04-09-14 21:02:32.356,complete,04-09-14 21:02:43.512,11,3,0.05
10,EnjoyRate,Enjoyable Moments Rate,survey,start,04-09-14 21:02:43.556,complete,04-09-14 21:02:48.755,5,3,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:02:48.934,,,0,3,0.18
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:02:48.956,complete,04-09-14 21:02:52.803,4,3,0.02
10,PositiveAbout,About Positive Thinking,info,start,04-09-14 21:02:56.938,,,0,3,4.13
10,PositiveAbout,About Positive Thinking,info,start,04-09-14 21:02:57.146,complete,04-09-14 21:03:06.565,9,3,0.21
10,PositivePlanner,Your Positive Thoughts,planner,start,04-09-14 21:03:06.641,complete,04-09-14 21:03:35.152,29,3,0.08
10,PositiveKeepTrack,Positive Thinking Keep track,info,start,04-09-14 21:03:35.201,complete,04-09-14 21:03:41.051,6,3,0.05
10,PositiveRate,Positive Thinking Rate,survey,start,04-09-14 21:03:41.090,complete,04-09-14 21:03:42.831,1,3,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:03:43.005,,,0,3,0.17
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:03:43.034,complete,04-09-14 21:03:47.266,4,3,0.03
10,SleepAbout,About Sleep Well,info,start,04-09-14 21:03:50.389,,,0,3,3.12
10,SleepAbout,About Sleep Well,info,start,04-09-14 21:03:50.583,complete,04-09-14 21:03:57.627,7,3,0.19
10,SleepPlanner,Sleep Well Plans,planner,start,04-09-14 21:03:57.698,complete,04-09-14 21:04:23.361,26,3,0.07
10,SleepKeepTrack,Sleep Well Keep track,info,start,04-09-14 21:04:23.416,complete,04-09-14 21:04:27.975,4,3,0.05
10,SleepRate,Sleep Well Rate,survey,start,04-09-14 21:04:28.020,complete,04-09-14 21:04:30.160,2,3,0.05
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:04:30.339,,,0,3,0.18
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:04:30.365,complete,04-09-14 21:04:33.287,3,3,0.03
10,ToolsMenu,Tools,menu,start,04-09-14 21:04:55.979,,,0,3,22.69
10,About,About,info,start,04-09-14 21:04:59.587,,,0,3,3.61
10,About,About,info,start,04-09-14 21:05:02.774,complete,04-09-14 21:05:05.255,3,3,3.19
10,CWOSequence,Connect With Others,sequence,start,04-09-14 21:20:25.203,,,0,4,919.95
10,CWOAbout,About Connect With Others,info,start,04-09-14 21:20:26.915,,,0,4,1.71
10,CWOAbout,About Connect With Others,info,start,04-09-14 21:20:27.064,complete,04-09-14 21:20:33.301,6,4,0.15
10,CWOPlanner,Your Plans,planner,start,04-09-14 21:20:33.412,back,04-09-14 21:20:37.418,4,4,0.11
10,CWOAbout,About Connect With Others,info,start,04-09-14 21:20:37.545,back,04-09-14 21:20:39.294,2,4,0.13
10,WalkAbout,Walking with awareness - Desciption,info,start,04-09-14 21:20:41.105,,,0,4,1.81
10,WalkAbout,Walking with awareness - Desciption,info,start,04-09-14 21:20:41.326,complete,04-09-14 21:20:44.941,3,4,0.22
10,WalkTry,Walking with awareness - Try it out,info,start,04-09-14 21:20:44.973,complete,04-09-14 21:20:48.962,4,4,0.03
10,WalkRate,Rate walking with awareness,survey,start,04-09-14 21:20:49.001,complete,04-09-14 21:20:51.106,2,4,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:20:51.365,,,0,4,0.26
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:20:51.391,complete,04-09-14 21:20:54.989,3,4,0.03
10,MonitorAbout,My Daily Reactions - Desciption,info,start,04-09-14 21:20:59.812,,,0,4,4.82
10,MonitorAbout,My Daily Reactions - Desciption,info,start,04-09-14 21:21:00.077,complete,04-09-14 21:21:07.649,7,4,0.26
10,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,04-09-14 21:21:07.681,complete,04-09-14 21:21:57.182,50,4,0.03
10,MonitorRate,Rate My Daily Reactions,survey,start,04-09-14 21:21:57.224,complete,04-09-14 21:21:59.555,2,4,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:21:59.777,,,0,4,0.22
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:21:59.804,complete,04-09-14 21:22:02.773,3,4,0.03
10,BodyAbout,Body Scan - Desciption,info,start,04-09-14 21:22:04.940,,,0,4,2.17
10,BodyAbout,Body Scan - Desciption,info,start,04-09-14 21:22:05.141,complete,04-09-14 21:22:08.953,3,4,0.20
10,BodyTry,Body Scan - Try it out,info,start,04-09-14 21:22:08.982,complete,04-09-14 21:22:13.132,5,4,0.03
10,BodyRate,Rate Body Scan,survey,start,04-09-14 21:22:13.161,complete,04-09-14 21:22:15.579,2,4,0.03
10,ToolUnlockAlert,Tool Unlocked,info,start,04-09-14 21:22:15.711,,,0,4,0.13
10,ToolsMenu,Tools,menu,start,04-09-14 21:22:25.599,,,0,4,9.89
10,WalkSequence,Walking With Awareness,sequence,start,05-09-14 19:58:25.767,,,0,5,81360.17
10,WalkAbout,Walking with awareness - Desciption,info,start,05-09-14 19:58:28.663,,,0,5,2.90
10,WalkAbout,Walking with awareness - Desciption,info,start,05-09-14 19:58:28.844,complete,05-09-14 19:58:33.742,5,5,0.18
10,WalkTry,Walking with awareness - Try it out,info,start,05-09-14 19:58:33.772,complete,05-09-14 19:58:38.970,5,5,0.03
10,WalkRate,Rate walking with awareness,survey,start,05-09-14 19:58:38.998,complete,05-09-14 19:58:41.091,3,5,0.03
10,ToolUnlockAlert,Tool Unlocked,info,start,05-09-14 19:58:41.163,,,0,5,0.07
10,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,11-09-14 22:23:23.201,,,0,6,527082.04
10,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,11-09-14 22:23:23.351,complete,11-09-14 22:23:29.463,6,6,0.15
10,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,11-09-14 22:23:29.501,complete,11-09-14 22:23:56.335,27,6,0.04
10,CWOSequence,Connect With Others,sequence,start,11-09-14 22:24:01.601,,,0,6,5.27
10,CWOAbout,About Connect With Others,info,start,11-09-14 22:24:04.317,,,0,6,2.72
10,CWOAbout,About Connect With Others,info,start,11-09-14 22:24:04.519,complete,11-09-14 22:24:08.468,4,6,0.20
10,CWOPlanner,Your Plans,planner,start,11-09-14 22:24:08.535,back,11-09-14 22:24:10.774,2,6,0.07
10,CWOAbout,About Connect With Others,info,start,11-09-14 22:24:10.847,back,11-09-14 22:24:12.552,2,6,0.07
10,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,11-09-14 22:24:13.899,,,0,6,1.35
10,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,11-09-14 22:24:14.063,complete,11-09-14 22:24:17.366,3,6,0.16
10,BreatheTry,3 Minute Breathing Space - Try it out,info,start,11-09-14 22:24:17.395,complete,11-09-14 22:24:20.376,3,6,0.03
10,BreatheRate,Rate 3 Minute Breathing Space,survey,start,11-09-14 22:24:20.403,complete,11-09-14 22:24:22.624,2,6,0.03
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:24:22.822,,,0,6,0.20
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:24:22.847,complete,11-09-14 22:24:26.017,4,6,0.02
10,MonitorAbout,My Daily Reactions - Desciption,info,start,11-09-14 22:24:27.229,,,0,6,1.21
10,MonitorAbout,My Daily Reactions - Desciption,info,start,11-09-14 22:24:27.390,complete,11-09-14 22:24:29.426,2,6,0.16
10,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,11-09-14 22:24:29.464,back,11-09-14 22:24:38.419,9,6,0.04
10,MonitorAbout,My Daily Reactions - Desciption,info,start,11-09-14 22:24:38.445,back,11-09-14 22:24:39.404,1,6,0.03
10,KindAbout,Self Kindness - Desciption,info,start,11-09-14 22:24:42.396,,,0,6,2.99
10,KindAbout,Self Kindness - Desciption,info,start,11-09-14 22:24:42.606,complete,11-09-14 22:24:45.698,3,6,0.21
10,KindTry1,Self Kindness - Try it out,info,start,11-09-14 22:24:45.732,complete,11-09-14 22:24:47.912,2,6,0.03
10,KindTry2,Self Kindness - Try it out,info,start,11-09-14 22:24:47.945,complete,11-09-14 22:24:49.691,2,6,0.03
10,KindRate,Rate Self Kindness,survey,start,11-09-14 22:24:49.750,complete,11-09-14 22:24:51.691,2,6,0.06
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:24:51.904,,,0,6,0.21
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:24:51.928,complete,11-09-14 22:24:54.019,3,6,0.02
10,EnjoyAbout,About Enjoyable Moments,info,start,11-09-14 22:24:55.991,,,0,6,1.97
10,EnjoyAbout,About Enjoyable Moments,info,start,11-09-14 22:24:56.143,complete,11-09-14 22:24:58.254,2,6,0.15
10,EnjoyPlanner,Enjoyable Moments Plans,planner,start,11-09-14 22:24:58.357,complete,11-09-14 22:25:15.790,17,6,0.10
10,EnjoyKeepTrack,Enjoyable Moments Keep track,info,start,11-09-14 22:25:15.832,complete,11-09-14 22:25:18.131,3,6,0.04
10,EnjoyRate,Enjoyable Moments Rate,survey,start,11-09-14 22:25:18.174,complete,11-09-14 22:25:20.016,2,6,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:25:20.224,,,0,6,0.21
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:25:20.246,complete,11-09-14 22:25:22.067,2,6,0.02
10,SleepAbout,About Sleep Well,info,start,11-09-14 22:25:25.914,,,0,6,3.85
10,SleepAbout,About Sleep Well,info,start,11-09-14 22:25:26.130,complete,11-09-14 22:25:29.707,3,6,0.22
10,SleepPlanner,Sleep Well Plans,planner,start,11-09-14 22:25:29.804,complete,11-09-14 22:25:41.666,12,6,0.10
10,SleepKeepTrack,Sleep Well Keep track,info,start,11-09-14 22:25:41.702,complete,11-09-14 22:25:44.262,3,6,0.04
10,SleepRate,Sleep Well Rate,survey,start,11-09-14 22:25:44.303,complete,11-09-14 22:25:46.053,2,6,0.04
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:25:46.213,,,0,6,0.16
10,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 22:25:46.248,complete,11-09-14 22:25:48.119,2,6,0.03
10,About,About,info,start,11-09-14 22:26:05.429,,,0,6,17.31
10,About,About,info,start,11-09-14 22:26:31.542,complete,11-09-14 22:26:33.764,2,6,26.11
10,connect msg 1 label,connect_msg_1_label,info,start,25-09-14 19:20:19.786,,,0,7,1198426.02
10,connect msg 1 label,connect_msg_1_label,info,start,25-09-14 19:20:19.910,complete,25-09-14 19:20:45.204,26,7,0.12
10,CWOAbout,About Connect With Others,info,start,25-09-14 19:20:45.632,,,0,7,0.43
10,CWOAbout,About Connect With Others,info,start,25-09-14 19:20:45.762,complete,25-09-14 19:21:04.968,19,7,0.13
10,CWOPlanner,Your Plans,planner,start,25-09-14 19:21:05.054,complete,25-09-14 19:21:33.731,28,7,0.09
10,CWOKeepTrack,Connect With Others Keep track,info,start,25-09-14 19:21:33.777,complete,25-09-14 19:21:39.470,6,7,0.05
10,CWORate,Connect With Others Rate,survey,start,25-09-14 19:21:39.524,complete,25-09-14 19:21:43.101,4,7,0.05
10,ToolUnlockAlert,Tool Unlocked,info,start,25-09-14 19:21:43.264,,,0,7,0.16
